type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	vntype	haslength
PhysicalObject	26:09.0	CC0		http://vertnet.org/resources/norms.html	Illinois State Museum. ISM Mammalogy Collection. Record ID: a323a625-63d0-45d9-b880-eb305b4fb5d9. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-10-31)	http://portal.vertnet.org/o/ism/ism-mammals?id=a323a625-63d0-45d9-b880-eb305b4fb5d9	http://biocol.org/urn:lsid:biocol.org:col:35004			ISM	ISM-Mammals		PreservedSpecimen				a323a625-63d0-45d9-b880-eb305b4fb5d9	616974		"Faltus, J."							present	skin - 1																	JF 8	7/16/1975		197	197	1975	7	16	16-Jul-75								NORTH AMERICA | UNITED STATES | MONTANA | LAKE |  |  |  |	North America				United States	US	Montana	Lake		"Flathead Lake , Yellow Bay"	North America | United States | Montana | Lake																																																									Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		species				ICZN											Illinois State Museum. ISM Mammalogy Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-10-31)	07e9980a-a9f6-4a35-9df6-26371459e570	b0e368b3-da4b-45ff-8d24-12ffd422bc38	mjmahoney@museum.state.il.us	Meredith Mahoney	10/31/2016	11/7/2016	9/27/2016	0	0	0	0	specimen	0
PhysicalObject	35:25.0	CC0		http://vertnet.org/resources/norms.html	Illinois State Museum. ISM Mammalogy Collection. Record ID: af1e91ae-fcac-4a04-b19a-8a8099c1dca7. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-10-31)	http://portal.vertnet.org/o/ism/ism-mammals?id=af1e91ae-fcac-4a04-b19a-8a8099c1dca7	http://biocol.org/urn:lsid:biocol.org:col:35004			ISM	ISM-Mammals		PreservedSpecimen				af1e91ae-fcac-4a04-b19a-8a8099c1dca7	616978		"Chase, D."							present	skin - 1																	CAJ 6	7/12/1975		193	193	1975	7	12	12-Jul-75								North America | United States | Montana | Flathead |  |  |  |	North America				United States	US	Montana	Flathead		Mt Aeneas	North America | United States | Montana | Flathead																																																									Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		species				ICZN											Illinois State Museum. ISM Mammalogy Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-10-31)	07e9980a-a9f6-4a35-9df6-26371459e570	b0e368b3-da4b-45ff-8d24-12ffd422bc38	mjmahoney@museum.state.il.us	Meredith Mahoney	10/31/2016	11/7/2016	9/27/2016	0	0	0	0	specimen	0
PhysicalObject	37:28.0	CC0		http://vertnet.org/resources/norms.html	Illinois State Museum. ISM Mammalogy Collection. Record ID: e2e9d554-b978-4d1c-964d-121f44d76cab. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-10-31)	http://portal.vertnet.org/o/ism/ism-mammals?id=e2e9d554-b978-4d1c-964d-121f44d76cab	http://biocol.org/urn:lsid:biocol.org:col:35004			ISM	ISM-Mammals		PreservedSpecimen				e2e9d554-b978-4d1c-964d-121f44d76cab	692202		Purdue							present	skeleton																	R 781	6/25/1982		176	176	1982	6	25	25-Jun-82								North America | United States | Montana | Sweet Grass |  |  |  |	North America				United States	US	Montana	Sweet Grass		1.5 mi S of Melville	North America | United States | Montana | Sweet Grass																																																									Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		species				ICZN											Illinois State Museum. ISM Mammalogy Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-10-31)	07e9980a-a9f6-4a35-9df6-26371459e570	b0e368b3-da4b-45ff-8d24-12ffd422bc38	mjmahoney@museum.state.il.us	Meredith Mahoney	10/31/2016	11/7/2016	9/27/2016	0	0	0	0	specimen	0
PhysicalObject	35:46.0	CC0		http://vertnet.org/resources/norms.html	Illinois State Museum. ISM Mammalogy Collection. Record ID: fc57b739-ea43-4949-9488-31347e1541d0. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-10-31)	http://portal.vertnet.org/o/ism/ism-mammals?id=fc57b739-ea43-4949-9488-31347e1541d0	http://biocol.org/urn:lsid:biocol.org:col:35004			ISM	ISM-Mammals		PreservedSpecimen				fc57b739-ea43-4949-9488-31347e1541d0	616979		"Huthinson, J."							present	skin - 1																		7/19/1960		201	201	1960	7	19	19-Jul-60								NORTH AMERICA | UNITED STATES | MONTANA | FLATHEAD/GLACIER |  |  |  |	North America				United States	US	Montana	"Flathead, Glacier"		Glacier National Park	North America | United States | Montana | Flathead/Glacier																																																									Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		species				ICZN											Illinois State Museum. ISM Mammalogy Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-10-31)	07e9980a-a9f6-4a35-9df6-26371459e570	b0e368b3-da4b-45ff-8d24-12ffd422bc38	mjmahoney@museum.state.il.us	Meredith Mahoney	10/31/2016	11/7/2016	9/27/2016	0	0	0	0	specimen	0
PhysicalObject	25:52.0	CC0		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:274478?seid=2433098. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	http://arctos.database.museum/guid/MSB:Mamm:274478	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			"sex=male ; total length=360 mm; tail length=100 mm; hind foot with claw=53 mm; ear from notch=16 mm; weight=480 g; reproductive data=t= 9x5, non-scrotal ; ectoparasite examination=yes ; endoparasite examination=yes ; examined for parasites=yes"	http://arctos.database.museum/guid/MSB:Mamm:274478?seid=2433098	274478		Collector(s): Joseph A. Cook et al. 2014	1	male						"skin; skull; postcranial skeleton; tissue (frozen); heart, kidney, lung, spleen (frozen); ectoparasite(s) (70% ethanol); nematode(s) (70% ethanol); nematode(s) (70% ethanol); cestode(s) (70% ethanol); liver (frozen)"						NK=260048; original identifier=Tuco 021	"Tuco 021. Shot by J. Will Brunt. 1 flea, 2 lice 70% etoh. 3+ Taenia metacestodes liver; 2 ascarid nematodes SI; fleas, lice."	http://arctos.database.museum/guid/MSB:Mamm:274478			(host of) MSB:Para http://arctos.database.museum/guid/MSB:Para:24571		<i>Urocitellus columbianus</i> (accepted ID) identified by Joseph A. Cook et al. 2014 on 2014-06-26; method: field					6/26/2014		177	177	2014	6	26	26-Jun-14								"North America, United States, Idaho, Custer County"	North America				United States		Idaho	Custer County		"16 km SW of Challis, Little Bayhorse Lake"	"16 km SW, Challis, LIttle Bayhorse Lake"									Joseph A. Cook et al. 2014														Joseph A. Cook et al. 2014				unverified																					A		Joseph A. Cook et al. 2014	6/26/2014		field				Urocitellus columbianus					"Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)"	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			360	total length	0	480	0		male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	10/27/2015	8/12/2016	no migrator	0	1	0	0	specimen	1
PhysicalObject	10:41.0	CC0		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:274554?seid=2434267. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	http://arctos.database.museum/guid/MSB:Mamm:274554	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			"sex=female ; total length=334 mm; tail length=87 mm; hind foot with claw=49 mm; ear from notch=30 mm; weight=390 g; reproductive data=OEL, PLSC=3R, 1L ; ectoparasite examination=yes ; endoparasite examination=yes ; examined for parasites=yes"	http://arctos.database.museum/guid/MSB:Mamm:274554?seid=2434267	274554		Collector(s): Joseph A. Cook et al. 2014	1	female						"skin; skull; postcranial skeleton; ectoparasite(s) (70% ethanol); liver (frozen); heart, kidney, lung, spleen (frozen)"						NK=260123; original identifier=Pero 037	"Pero 037. GI, liver negative helminths."	http://arctos.database.museum/guid/MSB:Mamm:274554					<i>Urocitellus columbianus</i> (accepted ID) identified by Joseph A. Cook et al. 2014 on 2014-06-29; method: field					6/29/2014		180	180	2014	6	29	29-Jun-14								"North America, United States, Montana, Beaverhead County"	North America				United States		Montana	Beaverhead County		"Beaverhead-Deerlodge National Forest, 2 km north of Tower Mountain, Thief Creek"	"2 km N, Tower Mountain, Thief Creek"									Joseph A. Cook et al. 2014														Joseph A. Cook et al. 2014				unverified																					A		Joseph A. Cook et al. 2014	6/29/2014		field				Urocitellus columbianus					"Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)"	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			334	total length	0	390	0		female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	10/27/2015	8/12/2016	no migrator	0	1	0	0	specimen	1
PhysicalObject	47:26.0	http://creativecommons.org/publicdomain/zero/1.0/	University of Alberta Museums		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Record ID: urn:catalog:UAMZ:M1064. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	http://portal.vertnet.org/o/uamz/uamz?id=urn-catalog-uamz-m1064				University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)	PreservedSpecimen				urn:catalog:UAMZ:M1064	M1064		"Lawrie, W."	1	female	juvenile					skin													Spermophilus columbianus					6/20/1955		171	171	1955	6	20	6/20/1955								North America | Canada | Alberta	North America				Canada		Alberta			Gorge Creek (undet.)										Canadian Geographical Names Data Base																																																Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		Urocitellus columbianus		Species			Columbian ground squirrel									juvenile	female		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862	derocher@ualberta.ca	Andy Derocher	9/20/2015	8/12/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	48:19.0	http://creativecommons.org/publicdomain/zero/1.0/	University of Alberta Museums		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Record ID: urn:catalog:UAMZ:M1526. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	http://portal.vertnet.org/o/uamz/uamz?id=urn-catalog-uamz-m1526				University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)	PreservedSpecimen				urn:catalog:UAMZ:M1526	M1526		"Soper, J. D."	2	female	adult					skin; skull													Spermophilus columbianus					7/22/1944		204	204	1944	7	22	7/22/1944								North America | Canada | Alberta	North America				Canada		Alberta													Canadian Geographical Names Data Base																																																Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		Urocitellus columbianus		Species			Columbian ground squirrel									adult	female		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862	derocher@ualberta.ca	Andy Derocher	9/20/2015	8/12/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	00:05.0	http://creativecommons.org/publicdomain/zero/1.0/	University of Alberta Museums		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Record ID: urn:catalog:UAMZ:M1527. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	http://portal.vertnet.org/o/uamz/uamz?id=urn-catalog-uamz-m1527				University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)	PreservedSpecimen				urn:catalog:UAMZ:M1527	M1527		"Soper, J. D."	2	female	adult					skin; skull													Spermophilus columbianus					7/22/1944		204	204	1944	7	22	7/22/1944								North America | Canada | Alberta	North America				Canada		Alberta													Canadian Geographical Names Data Base																																																Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		Urocitellus columbianus		Species			Columbian ground squirrel									adult	female		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862	derocher@ualberta.ca	Andy Derocher	9/20/2015	8/12/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	05:58.0	http://creativecommons.org/publicdomain/zero/1.0/	University of Alberta Museums		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Record ID: urn:catalog:UAMZ:M1528. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	http://portal.vertnet.org/o/uamz/uamz?id=urn-catalog-uamz-m1528				University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)	PreservedSpecimen				urn:catalog:UAMZ:M1528	M1528		"Soper, J. D."	2	female	juvenile					skin; skull													Spermophilus columbianus					7/22/1944		204	204	1944	7	22	7/22/1944								North America | Canada | Alberta	North America				Canada		Alberta													Canadian Geographical Names Data Base																																																Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		Urocitellus columbianus		Species			Columbian ground squirrel									juvenile	female		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862	derocher@ualberta.ca	Andy Derocher	9/20/2015	8/12/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	10:15.0	http://creativecommons.org/publicdomain/zero/1.0/	University of Alberta Museums		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Record ID: urn:catalog:UAMZ:M1529. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	http://portal.vertnet.org/o/uamz/uamz?id=urn-catalog-uamz-m1529				University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)	PreservedSpecimen				urn:catalog:UAMZ:M1529	M1529		"Soper, J. D."	2	male	undetermined					skin; skull													Spermophilus columbianus					8/20/1938		232	232	1938	8	20	8/20/1938								North America | Canada | Alberta	North America				Canada		Alberta			Crowsnest Pass (undet.)										Canadian Geographical Names Data Base																																																Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		Urocitellus columbianus		Species			Columbian ground squirrel									undetermined	male		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862	derocher@ualberta.ca	Andy Derocher	9/20/2015	8/12/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	12:52.0	http://creativecommons.org/publicdomain/zero/1.0/	University of Alberta Museums		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Record ID: urn:catalog:UAMZ:M1530. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	http://portal.vertnet.org/o/uamz/uamz?id=urn-catalog-uamz-m1530				University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)	PreservedSpecimen				urn:catalog:UAMZ:M1530	M1530		"Soper, J. D."	1	female	undetermined					skin													Spermophilus columbianus					8/20/1938		232	232	1938	8	20	8/20/1938								North America | Canada | Alberta	North America				Canada		Alberta			Crowsnest Pass (undet.)										Canadian Geographical Names Data Base																																																Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		Urocitellus columbianus		Species			Columbian ground squirrel									undetermined	female		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862	derocher@ualberta.ca	Andy Derocher	9/20/2015	8/12/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	23:03.0	http://creativecommons.org/publicdomain/zero/1.0/	University of Alberta Museums		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Record ID: urn:catalog:UAMZ:M3119. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	http://portal.vertnet.org/o/uamz/uamz?id=urn-catalog-uamz-m3119				University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)	PreservedSpecimen				urn:catalog:UAMZ:M3119	M3119		"Soper, J. D."	2	male	undetermined					skin; cranium													Spermophilus columbianus					6/18/1960		170	170	1960	6	18	6/18/1960								North America | Canada | Alberta	North America				Canada		Alberta			Derr Creek										Canadian Geographical Names Data Base																																																Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		Urocitellus columbianus		Species			Columbian ground squirrel									undetermined	male		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862	derocher@ualberta.ca	Andy Derocher	9/20/2015	8/12/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	27:44.0	http://creativecommons.org/publicdomain/zero/1.0/	University of Alberta Museums		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Record ID: urn:catalog:UAMZ:M3477. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	http://portal.vertnet.org/o/uamz/uamz?id=urn-catalog-uamz-m3477				University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)	PreservedSpecimen				urn:catalog:UAMZ:M3477	M3477		"Adams, G."	1	female	undetermined					skin													Spermophilus columbianus					6/19/1959		170	170	1959	6	19	6/19/1959								North America | Canada | Alberta	North America				Canada		Alberta			Gorge Creek (undet.)										Canadian Geographical Names Data Base																																																Urocitellus columbianus					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		Urocitellus columbianus		Species			Columbian ground squirrel									undetermined	female		University of Alberta Museums. University of Alberta Mammalogy Collection (UAMZ). Dataset DOI: doi:10.18165/brxhjf. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy (source published on 2015-09-20)	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862	derocher@ualberta.ca	Andy Derocher	9/20/2015	8/12/2016	no migrator	0	0	0	0	specimen	0
